CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17438,245,1,? 388.45,1,2,2,122,Others
17440,148,3,? 186.42,1,3,1,131,Others
17442,28,6,"? 2,248.56",3,4,4,344,Loyal Customers
17443,211,1,? 534.24,1,2,2,122,Others
17444,139,3,"? 2,940.04",1,3,4,134,Loyal Customers
17446,168,2,? 120.90,1,3,1,131,Others
17447,32,2,? 541.53,3,3,2,332,Others
17449,-6,7,"? 2,520.86",4,4,4,444,Champions
17450,0,46,"? 1,94,550.79",4,4,4,444,Champions
17451,-7,7,"? 1,721.40",4,4,4,444,Champions
17453,9,2,? 486.72,4,3,2,432,Others
17454,184,4,? 517.53,1,3,2,132,Others
17455,195,1,? 131.70,1,2,1,121,Others
17456,357,1,? 249.86,1,2,1,121,Others
17457,118,5,"? 1,737.70",2,4,4,244,Loyal Customers
17458,7,1,? 316.50,4,2,2,422,Potential Loyalist
17459,35,2,? 657.30,3,3,2,332,Others
17460,86,6,? 622.43,2,4,2,242,Others
17461,14,3,? 757.46,3,3,3,333,Loyal Customers
17462,52,2,? 675.69,2,3,3,233,Loyal Customers
17463,8,5,"? 1,896.41",4,4,4,444,Champions
17464,150,1,? 289.96,1,2,1,121,Others
17466,2,2,? 763.28,4,3,3,433,Loyal Customers
17468,2,2,? 137.00,4,3,1,431,Others
17469,8,5,"? 1,870.97",4,4,4,444,Champions
17470,36,5,"? 1,125.07",3,4,3,343,Loyal Customers
17472,183,3,? 710.29,1,3,3,133,Loyal Customers
17475,71,1,? 194.37,2,2,1,221,Others
17480,69,1,? 511.82,2,2,2,222,Others
17481,-5,4,"? 1,255.59",4,3,3,433,Loyal Customers
17483,57,3,? 414.04,2,3,2,232,Others
17486,253,1,? 396.87,1,2,2,122,Others
17489,50,2,? 376.64,2,3,2,232,Others
17490,-8,7,"? 2,092.32",4,4,4,444,Champions
17491,-7,10,"? 3,558.87",4,4,4,444,Champions
17492,240,1,? 374.57,1,2,2,122,Others
17495,-1,2,? 497.56,4,3,2,432,Others
17496,350,1,? 271.05,1,2,1,121,Others
17498,67,1,? 272.22,2,2,1,221,Others
17499,281,1,? 622.88,1,2,2,122,Others
17500,9,3,"? 1,138.00",4,3,3,433,Loyal Customers
17501,212,2,? 288.60,1,3,1,131,Others
17502,1,4,? 689.10,4,3,3,433,Loyal Customers
17503,-6,2,? 558.96,4,3,2,432,Others
17504,198,9,"? 2,997.03",1,4,4,144,Loyal Customers
17505,153,2,"? 1,145.84",1,3,3,133,Loyal Customers
17506,67,1,? 302.20,2,2,1,221,Others
17507,253,2,? 605.58,1,3,2,132,Others
17508,272,1,? 387.31,1,2,2,122,Others
17509,49,8,"? 6,115.14",2,4,4,244,Loyal Customers
17510,16,1,? 308.48,3,2,2,322,Potential Loyalist
17511,-6,31,"? 91,062.38",4,4,4,444,Champions
17512,20,10,"? 2,924.99",3,4,4,344,Loyal Customers
17513,64,1,? 513.20,2,2,2,222,Others
17514,120,1,? 208.65,2,2,1,221,Others
17515,23,4,? 639.02,3,3,2,332,Others
17516,7,5,? 768.08,4,4,3,443,Champions
17517,300,1,? 153.94,1,2,1,121,Others
17519,9,6,"? 1,844.02",4,4,4,444,Champions
17520,45,1,? 546.81,2,2,2,222,Others
17521,21,3,? 723.21,3,3,3,333,Loyal Customers
17522,-7,5,"? 1,070.71",4,4,3,443,Champions
17523,3,4,? 652.74,4,3,2,432,Others
17524,353,1,? 145.00,1,2,1,121,Others
17525,351,1,? 422.70,1,2,2,122,Others
17526,-4,4,"? 1,195.90",4,3,3,433,Loyal Customers
17527,45,4,? 939.37,2,3,3,233,Loyal Customers
17528,-7,8,"? 3,628.50",4,4,4,444,Champions
17530,-7,10,"? 2,385.00",4,4,4,444,Champions
17531,182,1,? 296.70,1,2,1,121,Others
17534,45,1,? 223.36,2,2,1,221,Others
17535,272,1,? 164.40,1,2,1,121,Others
17536,169,1,? 76.50,1,2,1,121,Others
17537,21,2,? 897.62,3,3,3,333,Loyal Customers
17538,17,1,? 98.42,3,2,1,321,Potential Loyalist
17540,16,2,? 578.90,3,3,2,332,Others
17542,261,1,? 170.75,1,2,1,121,Others
17545,35,3,? 645.96,3,3,2,332,Others
17548,225,1,? 103.30,1,2,1,121,Others
17549,15,2,? 148.86,3,3,1,331,Others
17550,189,3,? 267.16,1,3,1,131,Others
17551,351,1,? 306.84,1,2,1,121,Others
17552,52,4,? 930.41,2,3,3,233,Loyal Customers
17553,121,1,"? 1,487.60",2,2,3,223,Others
17554,-7,5,"? 1,952.45",4,4,4,444,Champions
17555,11,2,? 483.26,3,3,2,332,Others
17556,197,1,? 157.90,1,2,1,121,Others
17557,6,3,? 541.46,4,3,2,432,Others
17560,86,5,? 854.95,2,4,3,243,Loyal Customers
17561,11,1,? 167.62,3,2,1,321,Potential Loyalist
17562,6,7,"? 1,122.38",4,4,3,443,Champions
17564,16,3,? 454.01,3,3,2,332,Others
17566,0,2,? 901.21,4,3,3,433,Loyal Customers
17567,-1,8,"? 4,331.48",4,4,4,444,Champions
17569,324,1,? 344.14,1,2,2,122,Others
17571,42,4,"? 1,498.51",3,3,3,333,Loyal Customers
17572,63,4,? 226.75,2,3,1,231,Others
17573,21,3,? 380.60,3,3,2,332,Others
17574,234,1,? 185.65,1,2,1,121,Others
17576,0,19,"? 3,622.68",4,4,4,444,Champions
17578,210,1,? 143.46,1,2,1,121,Others
17579,-4,3,? 448.90,4,3,2,432,Others
17580,244,3,? 215.72,1,3,1,131,Others
17581,-8,25,"? 11,045.04",4,4,4,444,Champions
17582,228,1,? 175.27,1,2,1,121,Others
17584,-1,2,"? 1,242.30",4,3,3,433,Loyal Customers
17585,101,4,"? 1,133.07",2,3,3,233,Loyal Customers
17588,92,3,"? 1,240.20",2,3,3,233,Loyal Customers
17589,52,4,"? 2,404.17",2,3,4,234,Loyal Customers
17590,-6,3,"? 1,479.22",4,3,3,433,Loyal Customers
17591,65,7,"? 2,225.97",2,4,4,244,Loyal Customers
17593,-5,5,"? 3,927.34",4,4,4,444,Champions
17594,77,2,? 993.18,2,3,3,233,Loyal Customers
17595,4,2,? 388.79,4,3,2,432,Others
17596,15,7,"? 2,827.93",3,4,4,344,Loyal Customers
17597,205,1,"? 2,044.37",1,2,4,124,Others
17600,9,1,? 161.67,4,2,1,421,Potential Loyalist
17601,231,1,? 116.01,1,2,1,121,Others
17602,-6,6,"? 5,102.97",4,4,4,444,Champions
17603,70,1,? 394.72,2,2,2,222,Others
17604,209,2,? 309.36,1,3,2,132,Others
17608,25,2,? 193.42,3,3,1,331,Others
17609,32,5,"? 1,112.22",3,4,3,343,Loyal Customers
17611,-1,15,"? 3,984.22",4,4,4,444,Champions
17612,45,6,"? 2,048.45",2,4,4,244,Loyal Customers
17613,14,14,"? 4,559.15",3,4,4,344,Loyal Customers
17614,49,1,? 390.07,2,2,2,222,Others
17615,122,3,? 329.60,2,3,2,232,Others
17616,165,3,? 571.20,1,3,2,132,Others
17618,-3,3,? 971.58,4,3,3,433,Loyal Customers
17619,304,1,? 218.52,1,2,1,121,Others
17620,51,1,? 81.44,2,2,1,221,Others
17621,13,3,"? 1,379.90",3,3,3,333,Loyal Customers
17623,24,1,? 527.05,3,2,2,322,Potential Loyalist
17624,6,2,? 843.48,4,3,3,433,Loyal Customers
17625,10,4,"? 2,047.00",3,3,4,334,Loyal Customers
17628,73,1,? 75.75,2,2,1,221,Others
17629,-3,8,"? 1,814.12",4,4,4,444,Champions
17630,161,2,? 503.60,1,3,2,132,Others
17631,-7,3,? 528.33,4,3,2,432,Others
17633,23,4,"? 1,324.84",3,3,3,333,Loyal Customers
17634,28,9,"? 2,361.97",3,4,4,344,Loyal Customers
17636,11,1,? 285.56,3,2,1,321,Potential Loyalist
17637,23,2,? 547.06,3,3,2,332,Others
17639,268,1,? 108.50,1,2,1,121,Others
17640,78,1,? 621.66,2,2,2,222,Others
17642,111,2,? 712.29,2,3,3,233,Loyal Customers
17643,365,1,? 101.55,1,2,1,121,Others
17644,-7,11,"? 2,895.64",4,4,4,444,Champions
17646,211,3,"? 1,008.39",1,3,3,133,Loyal Customers
17647,57,1,? 133.06,2,2,1,221,Others
17648,52,4,"? 1,797.50",2,3,4,234,Loyal Customers
17649,130,1,? 868.49,2,2,3,223,Others
17650,13,1,? 166.08,3,2,1,321,Potential Loyalist
17651,3,10,"? 3,945.00",4,4,4,444,Champions
17652,17,12,"? 4,867.72",3,4,4,344,Loyal Customers
17653,28,4,"? 1,207.56",3,3,3,333,Loyal Customers
17654,269,1,? 117.55,1,2,1,121,Others
17655,2,7,"? 2,638.94",4,4,4,444,Champions
17656,65,5,"? 1,674.69",2,4,4,244,Loyal Customers
17658,17,2,? 595.42,3,3,2,332,Others
17659,9,12,"? 2,999.46",4,4,4,444,Champions
17660,133,1,? 196.00,2,2,1,221,Others
17663,17,7,"? 1,802.91",3,4,4,344,Loyal Customers
17664,10,2,? 604.64,3,3,2,332,Others
17666,-5,2,? 728.16,4,3,3,433,Loyal Customers
17667,58,5,"? 2,055.51",2,4,4,244,Loyal Customers
17668,-7,2,? 347.75,4,3,2,432,Others
17669,34,7,"? 3,406.72",3,4,4,344,Loyal Customers
17670,219,1,? 205.70,1,2,1,121,Others
17671,7,4,"? 1,572.71",4,3,3,433,Loyal Customers
17672,42,2,"? 3,178.17",3,3,4,334,Loyal Customers
17673,-7,6,"? 1,629.12",4,4,3,443,Champions
17674,66,2,? 551.04,2,3,2,232,Others
17675,-7,31,"? 20,374.28",4,4,4,444,Champions
17676,-4,6,"? 1,387.68",4,4,3,443,Champions
17677,-7,30,"? 16,363.23",4,4,4,444,Champions
17678,255,1,? 298.11,1,2,1,121,Others
17679,44,2,"? 1,992.11",2,3,4,234,Loyal Customers
17680,15,1,? 184.40,3,2,1,321,Potential Loyalist
17682,2,6,"? 2,474.33",4,4,4,444,Champions
17684,35,1,? 239.41,3,2,1,321,Potential Loyalist
17685,8,7,"? 3,191.53",4,4,4,444,Champions
17686,-1,7,"? 5,739.46",4,4,4,444,Champions
17690,22,15,"? 4,757.95",3,4,4,344,Loyal Customers
17691,350,2,? 290.40,1,3,1,131,Others
17692,119,4,? 740.94,2,3,3,233,Loyal Customers
17693,129,1,? 200.47,2,2,1,221,Others
17694,133,1,? 283.12,2,2,1,221,Others
17695,123,2,? 765.34,2,3,3,233,Loyal Customers
17696,30,8,"? 2,285.71",3,4,4,344,Loyal Customers
17697,228,1,? 338.95,1,2,2,122,Others
17698,252,1,? 154.95,1,2,1,121,Others
17700,8,4,"? 2,534.64",4,3,4,434,Loyal Customers
17701,244,1,? 417.95,1,2,2,122,Others
17702,22,4,"? 1,824.37",3,3,4,334,Loyal Customers
17703,27,3,? 798.74,3,3,3,333,Loyal Customers
17704,160,2,? 885.19,1,3,3,133,Loyal Customers
17705,-5,9,"? 1,823.52",4,4,4,444,Champions
17706,-4,17,"? 10,504.49",4,4,4,444,Champions
17707,177,2,? 152.40,1,3,1,131,Others
17708,179,2,? 267.08,1,3,1,131,Others
17709,161,1,? 137.45,1,2,1,121,Others
17711,2,2,? 385.10,4,3,2,432,Others
17712,36,1,? 522.91,3,2,2,322,Potential Loyalist
17714,312,1,? 153.00,1,2,1,121,Others
17715,192,1,? 326.40,1,2,2,122,Others
17716,14,11,"? 5,655.99",3,4,4,344,Loyal Customers
17718,224,1,? 139.35,1,2,1,121,Others
17719,29,15,"? 5,396.04",3,4,4,344,Loyal Customers
17720,18,4,"? 1,195.94",3,3,3,333,Loyal Customers
17722,88,4,"? 2,424.04",2,3,4,234,Loyal Customers
17723,119,6,"? 3,276.40",2,4,4,244,Loyal Customers
17724,63,3,"? 1,033.00",2,3,3,233,Loyal Customers
17725,8,11,"? 3,439.08",4,4,4,444,Champions
17727,7,1,"? 1,060.25",4,2,3,423,Potential Loyalist
17728,-5,3,"? 2,876.01",4,3,4,434,Loyal Customers
17730,-5,13,"? 5,298.48",4,4,4,444,Champions
17731,71,4,"? 1,240.11",2,3,3,233,Loyal Customers
17732,364,1,? 303.97,1,2,1,121,Others
17733,30,2,? 692.19,3,3,3,333,Loyal Customers
17734,45,3,? 700.63,2,3,3,233,Loyal Customers
17735,-6,19,"? 13,110.02",4,4,4,444,Champions
17736,1,3,? 377.44,4,3,2,432,Others
17737,1,2,? 168.24,4,3,1,431,Others
17738,11,4,"? 1,879.05",3,3,4,334,Loyal Customers
17739,3,7,"? 2,791.35",4,4,4,444,Champions
17742,105,2,? 355.11,2,3,2,232,Others
17744,-5,6,"? 2,322.40",4,4,4,444,Champions
17746,232,1,? 110.25,1,2,1,121,Others
17747,104,1,? 71.40,2,2,1,221,Others
17749,170,2,? 674.52,1,3,3,133,Loyal Customers
17750,-3,9,"? 1,797.57",4,4,4,444,Champions
17752,351,1,? 80.64,1,2,1,121,Others
17754,-8,5,"? 1,772.26",4,4,4,444,Champions
17757,-7,30,"? 5,605.29",4,4,4,444,Champions
17758,11,8,"? 3,456.70",3,4,4,344,Loyal Customers
17759,9,3,? 834.99,4,3,3,433,Loyal Customers
17760,13,2,? 287.59,3,3,1,331,Others
17761,24,1,? 712.78,3,2,3,323,Potential Loyalist
17763,255,1,? 15.00,1,2,1,121,Others
17764,42,2,? 818.82,3,3,3,333,Loyal Customers
17765,150,3,? 371.88,1,3,2,132,Others
17767,7,1,? 271.20,4,2,1,421,Potential Loyalist
17768,0,3,"? 2,273.18",4,3,4,434,Loyal Customers
17769,4,10,"? 3,997.98",4,4,4,444,Champions
17770,190,5,"? 1,143.27",1,4,3,143,Loyal Customers
17771,48,2,? 245.81,2,3,1,231,Others
17772,2,2,? 182.77,4,3,1,431,Others
17774,88,4,"? 1,225.41",2,3,3,233,Loyal Customers
17775,246,1,? 56.40,1,2,1,121,Others
17777,16,3,? 665.86,3,3,2,332,Others
17779,13,3,? 658.57,3,3,2,332,Others
17781,151,2,? 188.02,1,3,1,131,Others
17783,64,2,? 283.47,2,3,1,231,Others
17785,45,1,? 131.94,2,2,1,221,Others
17786,77,2,? 278.74,2,3,1,231,Others
17787,144,4,"? 1,865.19",1,3,4,134,Loyal Customers
17788,65,2,"? 1,117.90",2,3,3,233,Loyal Customers
17789,273,1,? 225.90,1,2,1,121,Others
17790,18,14,"? 1,965.55",3,4,4,344,Loyal Customers
17791,21,1,? 106.10,3,2,1,321,Potential Loyalist
17793,17,1,? 323.04,3,2,2,322,Potential Loyalist
17795,171,2,? 350.39,1,3,2,132,Others
17796,32,4,? 697.90,3,3,3,333,Loyal Customers
17797,14,3,? 780.43,3,3,3,333,Loyal Customers
17799,14,10,"? 3,055.93",3,4,4,344,Loyal Customers
17800,29,9,"? 1,199.01",3,4,3,343,Loyal Customers
17802,74,3,"? 1,285.04",2,3,3,233,Loyal Customers
17805,65,1,? 512.31,2,2,2,222,Others
17806,3,1,? 546.04,4,2,2,422,Potential Loyalist
17809,8,12,"? 5,411.91",4,4,4,444,Champions
17811,-4,39,"? 7,837.73",4,4,4,444,Champions
17812,4,4,? 732.16,4,3,3,433,Loyal Customers
17813,6,5,"? 1,770.88",4,4,4,444,Champions
17816,28,4,? 36.56,3,3,1,331,Others
17817,-4,3,? 387.68,4,3,2,432,Others
17819,63,7,"? 3,704.87",2,4,4,244,Loyal Customers
17824,43,1,? 298.40,2,2,1,221,Others
17827,-3,5,"? 1,995.46",4,4,4,444,Champions
17828,14,4,"? 1,820.09",3,3,4,334,Loyal Customers
17829,290,1,? 889.24,1,2,3,123,Others
17830,-7,3,? 398.70,4,3,2,432,Others
17831,25,1,? 35.40,3,2,1,321,Potential Loyalist
17832,41,1,? 155.37,3,2,1,321,Potential Loyalist
17835,-6,3,? 350.64,4,3,2,432,Others
17836,39,1,? 110.21,3,2,1,321,Potential Loyalist
17837,34,8,"? 1,593.38",3,4,3,343,Loyal Customers
17838,18,5,"? 2,779.30",3,4,4,344,Loyal Customers
17839,34,1,? 338.80,3,2,2,322,Potential Loyalist
17841,-7,124,"? 40,991.57",4,4,4,444,Champions
17843,295,1,? 205.48,1,2,1,121,Others
17844,98,1,? 51.56,2,2,1,221,Others
17846,77,1,"? 2,033.10",2,2,4,224,Others
17848,73,9,? 901.20,2,4,3,243,Loyal Customers
17849,210,4,? 605.80,1,3,2,132,Others
17850,364,34,"? 5,391.21",1,4,4,144,Loyal Customers
17852,3,2,? 114.34,4,3,1,431,Others
17854,177,2,? 311.26,1,3,2,132,Others
17855,364,1,? 208.97,1,2,1,121,Others
17856,-7,4,"? 1,418.03",4,3,3,433,Loyal Customers
17857,-4,23,"? 26,879.04",4,4,4,444,Champions
17858,-3,12,"? 5,155.66",4,4,4,444,Champions
17859,296,1,? 148.21,1,2,1,121,Others
17860,360,1,? 252.80,1,2,1,121,Others
17861,-5,8,"? 2,100.80",4,4,4,444,Champions
17862,315,1,? 330.90,1,2,2,122,Others
17863,51,6,"? 3,160.00",2,4,4,244,Loyal Customers
17864,4,3,? 597.50,4,3,2,432,Others
17865,22,20,"? 10,526.32",3,4,4,344,Loyal Customers
17866,134,1,? 329.65,1,2,2,122,Others
17867,22,6,"? 1,197.10",3,4,3,343,Loyal Customers
17869,99,5,? 428.18,2,4,2,242,Others
17870,-6,12,"? 1,894.35",4,4,4,444,Champions
17871,196,1,? 155.90,1,2,1,121,Others
17873,72,5,"? 1,859.16",2,4,4,244,Loyal Customers
17874,177,6,? 683.46,1,4,3,143,Loyal Customers
17877,162,1,? 237.61,1,2,1,121,Others
17878,35,1,? 379.45,3,2,2,322,Potential Loyalist
17879,165,1,? 178.52,1,2,1,121,Others
17880,356,1,? 458.92,1,2,2,122,Others
17881,296,1,? 133.35,1,2,1,121,Others
17883,-5,4,? 671.77,4,3,2,432,Others
17884,-5,4,? 717.45,4,3,3,433,Loyal Customers
17885,4,1,? 190.19,4,2,1,421,Potential Loyalist
17886,23,3,? 899.61,3,3,3,333,Loyal Customers
17887,121,1,? 111.35,2,2,1,221,Others
17888,13,8,? 726.05,3,4,3,343,Loyal Customers
17889,204,2,? 203.87,1,3,1,131,Others
17890,314,2,? 602.09,1,3,2,132,Others
17891,154,1,? 203.86,1,2,1,121,Others
17892,48,3,? 244.10,2,3,1,231,Others
17893,217,1,? 112.25,1,2,1,121,Others
17894,63,8,"? 1,119.81",2,4,3,243,Loyal Customers
17895,36,1,? 98.00,3,2,1,321,Potential Loyalist
17896,15,1,? 256.32,3,2,1,321,Potential Loyalist
17897,164,3,? 566.60,1,3,2,132,Others
17898,77,2,? 152.06,2,3,1,231,Others
17899,151,1,? 155.80,1,2,1,121,Others
17900,182,2,? 112.20,1,3,1,131,Others
17901,21,1,? 110.38,3,2,1,321,Potential Loyalist
17904,13,1,? 191.67,3,2,1,321,Potential Loyalist
17905,63,4,? 800.24,2,3,3,233,Loyal Customers
17906,239,1,? 72.90,1,2,1,121,Others
17908,365,1,? 243.28,1,2,1,121,Others
17911,1,1,? 366.23,4,2,2,422,Potential Loyalist
17912,302,5,? 311.01,1,4,2,142,Others
17913,50,2,? 411.60,2,3,2,232,Others
17914,-5,1,? 336.43,4,2,2,422,Potential Loyalist
17917,37,3,? 341.28,3,3,2,332,Others
17919,80,1,"? 1,304.04",2,2,3,223,Others
17920,-4,17,"? 4,204.10",4,4,4,444,Champions
17921,56,4,? 826.52,2,3,3,233,Loyal Customers
17923,274,1,? 207.50,1,2,1,121,Others
17924,3,7,"? 2,962.50",4,4,4,444,Champions
17925,364,1,? 244.08,1,2,1,121,Others
17926,125,2,? 397.29,2,3,2,232,Others
17928,37,2,? 212.54,3,3,1,331,Others
17929,3,4,? 843.00,4,3,3,433,Loyal Customers
17930,27,5,"? 1,740.48",3,4,4,344,Loyal Customers
17931,126,2,? 408.36,2,3,2,232,Others
17932,21,3,"? 1,331.57",3,3,3,333,Loyal Customers
17934,43,2,? 704.25,2,3,3,233,Loyal Customers
17935,130,2,? 145.79,2,3,1,231,Others
17936,-3,1,? 389.84,4,2,2,422,Potential Loyalist
17937,0,7,"? 4,301.22",4,4,4,444,Champions
17939,151,1,? 99.14,1,2,1,121,Others
17940,41,10,"? 4,106.44",3,4,4,344,Loyal Customers
17941,122,1,? 304.56,2,2,1,221,Others
17942,-1,1,? 77.50,4,2,1,421,Potential Loyalist
17946,225,2,? 149.58,1,3,1,131,Others
17947,29,1,? 176.68,3,2,1,321,Potential Loyalist
17948,139,1,? 358.56,1,2,2,122,Others
17949,-7,45,"? 58,510.48",4,4,4,444,Champions
17950,64,3,? 482.20,2,3,2,232,Others
17951,31,3,"? 1,008.54",3,3,3,333,Loyal Customers
17954,-3,12,"? 2,332.72",4,4,4,444,Champions
17955,190,4,? 557.30,1,3,2,132,Others
17956,241,1,? 12.75,1,2,1,121,Others
17957,58,1,? 111.68,2,2,1,221,Others
17958,108,1,? 508.46,2,2,2,222,Others
17960,163,1,? 73.78,1,2,1,121,Others
17961,13,39,"? 1,296.44",3,4,3,343,Loyal Customers
17962,134,1,? 102.83,1,2,1,121,Others
17964,23,2,? 471.70,3,3,2,332,Others
17965,29,14,"? 2,622.57",3,4,4,344,Loyal Customers
17966,29,5,"? 1,098.43",3,4,3,343,Loyal Customers
17967,363,1,? 123.07,1,2,1,121,Others
17968,365,1,? 277.35,1,2,1,121,Others
17969,158,2,? 228.20,1,3,1,131,Others
17970,203,1,? 582.59,1,2,2,122,Others
17972,233,1,? 136.04,1,2,1,121,Others
17973,43,1,? 337.04,2,2,2,222,Others
17974,16,3,? 740.79,3,3,3,333,Loyal Customers
17975,7,13,"? 4,488.81",4,4,4,444,Champions
17976,364,1,? 353.19,1,2,2,122,Others
17977,21,1,? 288.14,3,2,1,321,Potential Loyalist
17978,357,1,? 300.92,1,2,1,121,Others
17979,27,4,? 757.71,3,3,3,333,Loyal Customers
17980,157,3,? 811.45,1,3,3,133,Loyal Customers
17984,137,1,? 152.68,1,2,1,121,Others
17985,14,1,? 634.95,3,2,2,322,Potential Loyalist
17986,48,1,? 20.80,2,2,1,221,Others
17987,177,1,? 198.57,1,2,1,121,Others
17988,3,7,? 201.12,4,4,1,441,Champions
17990,228,3,? 630.84,1,3,2,132,Others
17991,217,2,? 93.35,1,3,1,131,Others
17994,113,4,? 678.49,2,3,3,233,Loyal Customers
17995,273,1,? 76.10,1,2,1,121,Others
17997,66,8,"? 1,970.67",2,4,4,244,Loyal Customers
17999,29,2,? 382.06,3,3,2,332,Others
18001,4,2,? 417.23,4,3,2,432,Others
18004,354,1,? 169.47,1,2,1,121,Others
18005,-5,2,? 249.72,4,3,1,431,Others
18006,15,1,? 444.68,3,2,2,322,Potential Loyalist
18008,62,9,"? 2,116.19",2,4,4,244,Loyal Customers
18009,227,1,? 257.34,1,2,1,121,Others
18010,248,1,? 174.80,1,2,1,121,Others
18011,365,1,? 102.79,1,2,1,121,Others
18013,147,2,? 187.29,1,3,1,131,Others
18014,20,1,? 166.42,3,2,1,321,Potential Loyalist
18015,-4,1,? 120.03,4,2,1,421,Potential Loyalist
18016,24,5,"? 1,483.56",3,4,3,343,Loyal Customers
18017,73,3,? 523.00,2,3,2,232,Others
18018,100,2,? 122.14,2,3,1,231,Others
18019,43,1,? 38.45,2,2,1,221,Others
18022,27,1,? 668.11,3,2,2,322,Potential Loyalist
18024,144,2,? 389.78,1,3,2,132,Others
18027,90,1,? 115.31,2,2,1,221,Others
18030,-4,2,? 230.65,4,3,1,431,Others
18032,326,1,? 73.50,1,2,1,121,Others
18033,57,1,? 97.97,2,2,1,221,Others
18034,13,2,? 422.88,3,3,2,332,Others
18035,27,3,? 730.40,3,3,3,333,Loyal Customers
18036,24,3,? 405.62,3,3,2,332,Others
18037,146,6,? 70.02,1,4,1,141,Others
18040,11,2,? 357.20,3,3,2,332,Others
18041,3,21,"? 4,183.39",4,4,4,444,Champions
18042,45,1,? 165.05,2,2,1,221,Others
18043,16,3,? 559.51,3,3,2,332,Others
18044,-4,10,"? 2,088.60",4,4,4,444,Champions
18045,37,1,? 189.40,3,2,1,321,Potential Loyalist
18048,195,2,? 172.29,1,3,1,131,Others
18050,351,1,? 74.40,1,2,1,121,Others
18053,62,1,? 300.02,2,2,1,221,Others
18055,-1,10,"? 6,784.19",4,4,4,444,Champions
18056,280,1,? 363.65,1,2,2,122,Others
18058,1,1,? 170.16,4,2,1,421,Potential Loyalist
18059,15,3,? 306.46,3,3,1,331,Others
18061,13,10,"? 2,119.41",3,4,4,344,Loyal Customers
18062,165,3,? 720.52,1,3,3,133,Loyal Customers
18064,125,2,? 814.00,2,3,3,233,Loyal Customers
18065,-3,14,"? 2,392.83",4,4,4,444,Champions
18066,67,1,? 318.00,2,2,2,222,Others
18067,32,1,? 396.33,3,2,2,322,Potential Loyalist
18068,281,1,? 101.70,1,2,1,121,Others
18069,18,5,"? 2,036.67",3,4,4,344,Loyal Customers
18071,249,2,? 453.00,1,3,2,132,Others
18072,177,1,? 247.44,1,2,1,121,Others
18073,106,12,"? 3,877.52",2,4,4,244,Loyal Customers
18074,365,1,? 489.60,1,2,2,122,Others
18075,15,10,"? 2,611.75",3,4,4,344,Loyal Customers
18077,0,11,"? 2,633.01",4,4,4,444,Champions
18078,209,2,? 336.13,1,3,2,132,Others
18079,37,4,"? 3,651.97",3,3,4,334,Loyal Customers
18080,10,2,"? 1,231.50",3,3,3,333,Loyal Customers
18081,28,3,? 343.45,3,3,2,332,Others
18082,17,1,? 703.37,3,2,3,323,Potential Loyalist
18084,8,1,? 90.48,4,2,1,421,Potential Loyalist
18085,322,2,? 689.95,1,3,3,133,Loyal Customers
18086,266,1,? 101.34,1,2,1,121,Others
18087,90,2,"? 4,055.72",2,3,4,234,Loyal Customers
18088,53,1,? 167.67,2,2,1,221,Others
18092,-6,11,"? 9,068.26",4,4,4,444,Champions
18093,85,4,"? 2,106.52",2,3,4,234,Loyal Customers
18094,73,7,"? 3,017.30",2,4,4,244,Loyal Customers
18095,304,2,? 580.05,1,3,2,132,Others
18096,3,3,? 911.15,4,3,3,433,Loyal Customers
18097,-1,6,"? 2,697.80",4,4,4,444,Champions
18099,119,1,? 168.31,2,2,1,221,Others
18101,3,2,? 223.65,4,3,1,431,Others
18102,-8,60,"? 2,59,657.30",4,4,4,444,Champions
18104,29,1,? 754.64,3,2,3,323,Potential Loyalist
18105,29,1,? 113.48,3,2,1,321,Potential Loyalist
18106,321,1,? 430.70,1,2,2,122,Others
18108,246,1,? 271.00,1,2,1,121,Others
18109,-7,26,"? 8,052.97",4,4,4,444,Champions
18110,11,1,? 236.30,3,2,1,321,Potential Loyalist
18112,4,2,? 352.69,4,3,2,432,Others
18113,360,1,? 76.32,1,2,1,121,Others
18114,282,1,? 220.10,1,2,1,121,Others
18116,59,8,"? 1,418.03",2,4,3,243,Loyal Customers
18117,17,1,? 320.72,3,2,2,322,Potential Loyalist
18118,2,26,"? 5,653.82",4,4,4,444,Champions
18119,359,1,? 181.12,1,2,1,121,Others
18120,206,1,? 111.15,1,2,1,121,Others
18121,141,2,? 673.10,1,3,2,132,Others
18122,0,6,"? 1,826.21",4,4,4,444,Champions
18123,16,2,? 589.44,3,3,2,332,Others
18125,21,4,"? 1,142.99",3,3,3,333,Loyal Customers
18126,52,1,? 206.83,2,2,1,221,Others
18127,11,3,? 348.73,3,3,2,332,Others
18129,235,1,? 112.55,1,2,1,121,Others
18130,7,3,"? 1,059.39",4,3,3,433,Loyal Customers
18133,204,1,? 931.50,1,2,3,123,Others
18135,21,5,? 681.91,3,4,3,343,Loyal Customers
18136,55,3,? 784.33,2,3,3,233,Loyal Customers
18138,287,1,? 152.65,1,2,1,121,Others
18139,9,6,"? 8,438.34",4,4,4,444,Champions
18142,149,2,"? 1,019.52",1,3,3,133,Loyal Customers
18143,108,2,"? 1,000.16",2,3,3,233,Loyal Customers
18144,-1,12,"? 2,888.75",4,4,4,444,Champions
